price,address,postal_code,bed,full_bath,half_bath,property_area,property_type
348888,2209 - 1320 1 ST SE,T2G 0G8,2.0,2.0,,782.0,condo
164000,413 - 2000 APPLEVILLAGE CRT SE,T2A 7Z4,2.0,2.0,,781.0,condo
252900,313 - 26 VAL GARDENA VIEW SW,T3H 5Z5,2.0,2.0,,841.0,condo
340000,156 ROYAL MR NW,T3G 5T6,2.0,2.0,1.0,1300.0,townhouse
319900,46 SAGE BLUFF CI NW,T3R 1T5,2.0,2.0,1.0,1172.0,townhouse
599900,2529 18 ST NW,T2M 3T7,3.0,2.0,1.0,1669.0,house
379900,47 TUSCANY VALLEY LANE NW,T3L 2C3,4.0,2.0,1.0,1217.0,house
535000,606 ROCKY RIDGE VIEW NW,T3G 5C2,4.0,3.0,1.0,2202.0,house
719900,215 CANOVA PL SW,T2W 2E9,4.0,2.0,1.0,2024.0,house
1425000,184 FORTRESS BAY SW,T3H 0T3,3.0,2.0,1.0,3833.0,house
285000,198 Patina PA SW,T3H 3E3,2.0,1.0,1.0,1234.0,townhouse
239900,1213 - 20 HARVEST ROSE PK NE,T3K 4Z1,2.0,2.0,,974.0,condo
740000,136 HOUNSLOW DR NW,T2K 2E5,3.0,2.0,1.0,1863.0,house
260000,102 - 70 ROYAL OAK PLAZA NW,T3G 0C6,2.0,2.0,,928.0,condo
319000,1339 ABBEYDALE DR SE,T2A 6Z5,5.0,2.0,,1040.0,house
259900,2604 - 1010 6 ST SW,T2R 1B4,1.0,1.0,,429.0,condo
924900,2333 2 AVE NW,T2N 0H3,4.0,3.0,1.0,1771.0,house
189900,13 - 3519 49 ST NW,T3A 2C7,2.0,1.0,,395.0,condo
579900,145 SAGE BLUFF CLOSE NW,T3R 0X7,3.0,2.0,1.0,1923.0,house
359900,1104 - 1234 5 AVE NW,T2N 0R9,1.0,1.0,,560.0,condo
612500,115 MILLVIEW CRT SW,T2Y 2W8,6.0,3.0,1.0,2163.0,house
748500,6432 LAURENTIAN WAY SW,T3E 5N1,4.0,1.0,2.0,1289.0,house
659900,110 MT ROBSON CLOSE SE,T2Z 2E3,5.0,3.0,1.0,2239.0,house
750000,1920 30 AVE SW,T2T 1P9,3.0,7.0,1.0,1879.0,house
284900,304 - 220 11 AVE SE,T2G 0X8,1.0,1.0,,665.0,condo
999999,7720 BOWNESS RD NW,T3B 0H1,5.0,4.0,,2087.0,
739000,732 MEMORIAL DR NW,T2N 3C7,4.0,3.0,,1963.0,house
524900,75 PANTON WAY NW,T3K 0W1,3.0,2.0,1.0,2023.0,house
849900,5023 21 ST SW,T2T 5B9,4.0,3.0,1.0,2013.0,house
319900,51 - 5400 DALHOUSIE DR NW,T3A 2B4,2.0,1.0,1.0,1267.0,townhouse
249900,302 - 9 COUNTRY VILLAGE BAY NE,T3K 5J8,2.0,2.0,,1041.0,condo
349900,195 HIDDEN CREEK GDNS NW,T3A 6J5,3.0,3.0,1.0,1410.0,house
548800,4715 29 AVE SW,T3E 0S8,4.0,1.0,2.0,1075.0,house
874900,28 HAYSBORO CRES SW,T2V 3E9,5.0,3.0,,1778.0,house
329000,63 KINGSLAND VI SW,T2V 5J9,3.0,2.0,1.0,1317.0,townhouse
399000,147 ASCOT PT SW,T3H 0X1,2.0,2.0,1.0,1161.0,townhouse
533000,2 TUSCANY SPRINGS BAY NW,T3L 2X7,4.0,3.0,,1007.0,house
819900,224 WILLOW RIDGE PL SE,T2J 1N3,5.0,2.0,2.0,1902.0,house
595000,5 PROMINENCE PH SW,T3H 2W7,3.0,2.0,1.0,1555.0,townhouse
354900,205 - 823 ROYAL AVE SW,T2T 0L4,2.0,2.0,,983.0,condo
258900,440 - 35 RICHARD CRT SW,T3E 7N9,2.0,2.0,,874.0,condo
589900,2403 37 ST SW,T3E 3A8,4.0,1.0,,1160.0,house
749999,12046 DIAMOND VIEW SE,T2J 7B1,4.0,3.0,1.0,2342.0,house
409900,502 - 1111 10 ST SW,T2R 1E3,2.0,2.0,,817.0,condo
1339900,60 ARBOUR ESTATES GREEN NW,T3G 4R7,5.0,3.0,1.0,3092.0,house
142900,1203 - 5 COUNTRY VILLAGE GATE NE,T3K 0G1,1.0,1.0,,579.0,condo
579000,43 ROCKYLEDGE RISE NW,T3G 5P8,3.0,2.0,1.0,1365.0,house
229900,506 - 605 14 AVE SW,T2R 0M9,1.0,1.0,,603.0,condo
1195000,323 129 AVE SE,T2J 5H5,4.0,3.0,1.0,2052.0,house
189900,9 - 3029 RUNDLESON RD NE,T1Y 3Z5,3.0,1.0,1.0,1011.0,townhouse
549900,9819 ALCOTT RD SE,T2J 0V2,3.0,2.0,1.0,1125.0,house
695000,1412 2 ST NW,T2M 2W1,4.0,2.0,,1363.0,house
269900,308 - 46 9 ST NE,T2E 7Y1,1.0,1.0,,546.0,condo
439892,37 SETON MANOR SE,T3M 2V8,3.0,2.0,1.0,1620.0,house
419900,264 AUTUMN GREEN SE,T3M 0H4,3.0,2.0,1.0,1446.0,house
295000,302 - 55 SPRUCE PL SW,T3C 3X5,2.0,2.0,,996.0,condo
399000,9824 ALBERNI RD SE,T2J 0Y8,3.0,2.0,,916.0,house
238500,903 - 188 15 AVE SW,T2R 1S4,1.0,1.0,,613.0,condo
318000,306 - 728 COUNTRY HILLS RD NW,T3K 5K8,2.0,2.0,,1056.0,condo
529900,218 WOOD VALLEY PL SW,T2W 5T8,5.0,2.0,1.0,1549.0,house
350000,325 MCKENZIE TOWNE SQ SE,T2Z 1E3,2.0,2.0,1.0,1107.0,townhouse
610000,37 MT KIDD GDNS SE,T2Z 2Z5,4.0,3.0,1.0,2106.0,house
239900,601 - 1311 15 AVE SW,T3C 0X8,2.0,1.0,1.0,947.0,condo
359900,318 RUNDLESON PL NE,T1Y 4A3,3.0,1.0,1.0,1093.0,house
489000,124 43 AVE NW,T2K 0H6,4.0,2.0,,1056.0,house
449900,19 WOODMONT DR SW,T2W 4L2,4.0,3.0,,1502.0,house
1295000,5423 LADBROOKE DR SW,T3E 5X9,4.0,3.0,2.0,1688.0,house
269900,110 Cityscape Lane NE,T3J 4E8,3.0,2.0,1.0,1320.0,townhouse
184500,309 - 100 CRANFIELD COMMON SE,T3M 1S1,1.0,1.0,,619.0,condo
249900,902 - 300 MEREDITH RD NE,T2E 7A8,1.0,1.0,,874.0,condo
639900,2259 LONGRIDGE DR SW,T3E 5N5,4.0,2.0,,1237.0,house
879900,2434 30 AVE SW,T2T 1R9,4.0,3.0,1.0,1870.0,house
500000,55 APPLETREE CLOSE SE,T2A 7J1,5.0,4.0,,2400.0,house
200000,1416 - 16320 24 ST SW,T2Y 4T7,2.0,2.0,,834.0,condo
514900,54 CHRISTIE GD SW,T3H 3B5,2.0,2.0,1.0,1438.0,townhouse
310000,38 EDGEDALE CRT NW,T3A 2R1,3.0,1.0,1.0,1158.0,house
489900,27 DALCASTLE WAY NW,T3A 2N4,4.0,2.0,1.0,1510.0,house
289900,41 COPPERPOND LD SE,T2Z 1G6,3.0,2.0,1.0,1235.0,townhouse
279900,405 - 811 5 ST NE,T2E 3W9,1.0,1.0,,703.0,condo
728800,76 SOMME MANOR SW,T2T 6J4,4.0,3.0,1.0,1697.0,house
449900,51 SCENIC ACRES DR NW,T3L 1A2,3.0,3.0,,1170.0,house
314900,90 KINCORA HE NW,T3R 0G6,3.0,2.0,1.0,1166.0,townhouse
350000,103 EVANSRIDGE CO NW,T3P 0P3,3.0,2.0,1.0,1353.0,townhouse
439500,128 ELDORADO CLOSE NE,T1Y 6T3,4.0,3.0,,1988.0,house
749900,48 PANATELLA RISE NW,T3K 0W9,2.0,2.0,1.0,2200.0,house
599000,533 55 AVE SW,T2V 0E9,1.0,1.0,,755.0,house
695000,3723 14 ST SW,T2T 3W2,4.0,3.0,1.0,1682.0,house
649000,736 5 ST NW,T2N 1P9,2.0,1.0,1.0,1443.0,house
549000,10803 7 ST SW,T2W 0G6,6.0,3.0,1.0,1885.0,house
449900,123 CASTLEBURY WAY NE,T3J 1K8,4.0,3.0,,1405.0,house
529000,21 WALGROVE MANOR SE,T2X 4C8,3.0,2.0,1.0,1070.0,house
274900,1505 - 1122 3 ST SE,T2G 1H7,1.0,1.0,,501.0,condo
887000,701 - 738 1 AVE SW,T2P 5G8,2.0,2.0,,939.0,condo
1140000,4515 4A ST SW,T2S 1Z8,4.0,2.0,,2344.0,house
879900,60 VALLEY CREEK CRES NW,T3B 5V2,4.0,3.0,1.0,2599.0,house
599900,27 EDGELAND MEWS NW,T3A 4C9,6.0,3.0,1.0,2637.0,house
699900,1713 13 AVE SW,T3C 0V1,2.0,2.0,1.0,1723.0,house
1750,128 2 ST SW,T2P 0S7,1.0,1.0,,422.0,house
228900,2303 - 1122 3 ST SE,T2G 1H7,1.0,1.0,,398.0,condo
559900,3424 23 ST NW,T2L 0T9,4.0,1.0,1.0,1226.0,house
510000,103 CUMBERLAND DR NW,T2K 1S9,4.0,2.0,,1092.0,house
329900,101 - 4835 DALHOUSIE DR NW,T3A 5R7,2.0,2.0,,1260.0,condo
274999,3106 - 1122 3 ST SE,T2G 1H7,1.0,1.0,,510.0,condo
214900,51 - 6020 TEMPLE DR NE,T1Y 4R5,3.0,1.0,,952.0,townhouse
369900,336 WOODFIELD PL SW,T2W 3Y1,4.0,2.0,,925.0,house
619900,519 37 ST SW,T3C 1R8,4.0,3.0,1.0,1799.0,house
487900,157 RIVERGLEN DR SE,T2C 3W9,4.0,3.0,,2155.0,house
589900,55 CRANFORD GREEN SE,T3M 1V3,4.0,3.0,1.0,2293.0,house
467500,402 - 16 VARSITY ESTATES CIR NW,T3A 2C5,2.0,2.0,,1281.0,condo
1189000,811 19 AVE SW,T2T 0H6,3.0,3.0,1.0,2571.0,house
599000,94 23 ST NW,T2N 3N6,3.0,2.0,1.0,1584.0,townhouse
339900,2540 17 AV SW,T3E 7G7,2.0,1.0,1.0,980.0,townhouse
2000000,6920 40 ST NE,T3J 4E5,,,,,
879900,2439 30 AVE SW,T2T 1S1,4.0,3.0,1.0,1835.0,house
250000,2 - 1032 1 AVE NW,T2N 0A7,3.0,1.0,,1020.0,condo
239888,115 - 333 RIVERFRONT AVE SE,T2G 5R1,2.0,2.0,,679.0,condo
449000,462 20 AVE NW,T2M 1C4,,1.0,,453.0,house
459900,120 MARTHAS CLOSE NE,T3J 4P3,3.0,2.0,1.0,1881.0,house
479900,66 TUSCANY HILLS RD NW,T3L 1Z9,4.0,3.0,1.0,2008.0,house
599999,61 WALDEN RISE SE,T2X 0N4,4.0,3.0,1.0,2539.0,house
838999,11 ELGIN ESTATES HILL SE,T2Z 4P9,4.0,3.0,,1800.0,house
1299900,1455 VARSITY ESTATES DR NW,T3B 3E4,3.0,3.0,1.0,2906.0,house
178000,1115 - 950 ARBOUR LAKE RD NW,T3G 5B3,1.0,1.0,,659.0,condo
699900,1719 32 ST SW,T3C 1N6,5.0,2.0,,983.0,house
489900,58 SIERRA MORENA CLOSE SW,T3H 3G2,3.0,2.0,,1270.0,house
287000,80 BRIDLERIDGE MR SW,T2Y 0A8,3.0,2.0,1.0,1258.0,townhouse
399900,235 - 6868 SIERRA MORENA BLVD SW,T3H 3R6,2.0,2.0,,1310.0,condo
659000,3823 44 ST SW,T3E 3S4,4.0,3.0,1.0,1803.0,house
539900,817 AUBURN BAY BLVD SE,T3M 0H5,4.0,3.0,1.0,1380.0,house
459900,190 WALGROVE TERR SE,T2X 4E7,3.0,2.0,1.0,1845.0,house
2199999,3903 18 ST SW,T2T 4V3,4.0,4.0,1.0,3367.0,house
579999,15 PANTEGO AVE NW,T3K 0C4,4.0,3.0,1.0,2062.0,house
209888,3101 - 302 SKYVIEW RANCH DR NE,T3N 0P5,2.0,2.0,,862.0,condo
525900,11 TUSCANY HILL NW,T3L 2T4,3.0,2.0,1.0,1327.0,house
429900,47 WHITERAM HILL NE,T1Y 5T1,4.0,3.0,1.0,1948.0,house
625000,2825 Dallaire AV SW,T3E 7T2,3.0,2.0,1.0,2160.0,townhouse
380000,2040 NEW BRIGHTON GROVE SE,T2Z 1G1,4.0,3.0,1.0,1356.0,house
259900,111 - 100 AUBURN MEADOWS DR SE,T3M 2G5,1.0,1.0,1.0,859.0,condo
899000,1927 27 AVE SW,T2T 1H4,4.0,3.0,1.0,2298.0,house
312900,49 Skyview Ranch AV NE,T3N 1Y8,3.0,2.0,1.0,1329.0,townhouse
269900,1511 - 450 8 AVE SE,T2G 1T2,2.0,2.0,,557.0,condo
1250000,922 5 ST NW,T2N 1R2,4.0,3.0,2.0,2717.0,house
298900,395 MCKENZIE TOWNE GA SE,T2Z 1C8,2.0,2.0,1.0,1156.0,townhouse
374900,410 WALDEN DR SE,T2X 0T1,3.0,2.0,2.0,1164.0,house
490000,90 DEL RAY RD NE,T1Y 6V6,4.0,3.0,1.0,1890.0,house
819000,3222 KERRYDALE RD SW,T3E 4S6,4.0,3.0,1.0,1967.0,house
139900,221 - 10120 BROOKPARK BLVD SW,T2W 3G3,1.0,1.0,,637.0,condo
245000,2101 - 115 PRESTWICK VILLAS SE,T2Z 0M9,2.0,2.0,,949.0,condo
859900,4 STRADBROOKE WAY SW,T3H 1S4,3.0,3.0,1.0,2261.0,house
379800,732 CRANBROOK WK SE,T3M 2V5,3.0,2.0,,1371.0,townhouse
260544,815 CRANBROOK WK SE,T3M 2V5,2.0,1.0,,909.0,townhouse
215000,304 - 324 CEDAR CRES SW,T3C 2Y8,2.0,1.0,,813.0,condo
409900,124 SAVANNA RD NE,T3J 0V7,4.0,2.0,1.0,1637.0,house
849900,1940 BRIAR CRES NW,T2N 3V5,4.0,2.0,,1458.0,house
775000,628 - 628 38 ST SW,T3C 1T2,8.0,4.0,,1659.0,house
750000,17 - 68 BAYCREST PL SW,T2V 0K6,2.0,2.0,1.0,2555.0,house
189900,6112 - 315 SOUTHAMPTON DR SW,T2W 2T6,3.0,1.0,1.0,981.0,condo
325000,12 BEDFIELD CLOSE NE,T3K 3L4,3.0,1.0,1.0,1205.0,house
589900,1 - 336 3 AVE NE,T2E 0H4,3.0,3.0,1.0,1268.0,townhouse
321900,135 COPPERSTONE PA SE,T2Z 5E3,2.0,2.0,1.0,1503.0,townhouse
321900,119 COPPERSTONE PA SE,T2Z 5E3,3.0,2.0,1.0,1503.0,townhouse
321900,117 COPPERSTONE PA SE,T2Z 5E3,3.0,2.0,1.0,1503.0,townhouse
321900,113 COPPERSTONE PA SE,T2Z 5E3,3.0,2.0,1.0,1503.0,townhouse
323900,115 COPPERSTONE PA SE,T2Z 5E3,3.0,2.0,1.0,1503.0,townhouse
228888,9 - 330 19 AVE SW,T2S 0C9,2.0,1.0,,693.0,condo
239500,21 - 6503 RANCHVIEW DR NW,T3G 1P2,3.0,2.0,,1097.0,townhouse
689900,176 MIKE RALPH WAY SW,T3E 0H8,4.0,3.0,1.0,2028.0,house
249900,54 Skyview Ranch GD NE,T3N 0G2,2.0,2.0,1.0,1245.0,townhouse
279900,121 REGAL PA NE,T2E 0S6,2.0,1.0,1.0,1000.0,townhouse
239000,212 CRANFORD ME SE,T3M 2P1,2.0,2.0,,1041.0,townhouse
316900,116 FALMERE WAY NE,T3J 2Y4,4.0,2.0,,1050.0,house
229900,104 - 540 18 AVE SW,T2S 0C5,2.0,1.0,,789.0,condo
650000,2 - 712 MEMORIAL DR NW,T2N 3C7,2.0,2.0,,2004.0,condo
665000,113 PANTEGO TERR NW,T3K 0J9,6.0,4.0,,2709.0,house
429000,25 EDGEFORD WAY NW,T3A 2S9,4.0,2.0,,986.0,house
200000,131 - 25 AUBURN MEADOWS AVE SE,T3M 2L3,1.0,1.0,,594.0,condo
335000,501 - 135 13 AVE SW,T2R 0W8,2.0,1.0,1.0,814.0,condo
199900,1116 - 315 SOUTHAMPTON DR SW,T2W 2T6,3.0,1.0,1.0,989.0,condo
539900,1512 25 AV SW,T1T 1T1,3.0,2.0,1.0,1409.0,townhouse
275000,139 - 300 EVANSCREEK CRT NW,T3P 0B7,2.0,2.0,1.0,1348.0,townhouse
272000,109 - 515 4 AVE NE,T2E 0J9,1.0,1.0,,469.0,condo
219800,139 CEDAR SPRINGS GD SW,T2W 5J9,3.0,1.0,1.0,1073.0,townhouse
342900,91 SHAWMEADOWS CRES SW,T2Y 1A8,4.0,2.0,,1069.0,house
674900,811 4 AVE NW,T2N 0M9,4.0,3.0,1.0,1513.0,house
468900,355 DOUGLASBANK GREEN SE,T2Z 1V7,3.0,2.0,1.0,1876.0,house
799900,2727 6 ST NE,T2E 8Y1,3.0,3.0,1.0,2611.0,house
204900,407 - 550 WESTWOOD DR SW,T3C 3T9,2.0,1.0,,840.0,condo
500000,313 - 1110 3 AVE NW,T2N 4J3,2.0,2.0,,921.0,condo
399990,409 - 1020 9 AVE SE,T2G 0S7,1.0,1.0,,716.0,condo
592000,23 CRANFORD GREEN SE,T3M 1V3,4.0,3.0,1.0,2143.0,house
995000,3907 19 ST SW,T2T 4Y1,5.0,4.0,1.0,2466.0,house
549900,450 15 AV NE,T2E 1H4,4.0,3.0,1.0,1412.0,townhouse
889900,90 WEST COACH WAY SW,T3H 0M9,3.0,3.0,1.0,2924.0,house
468000,140 CHAPARRAL VALLEY TERR SE,T2X 0L9,3.0,2.0,1.0,1846.0,house
509900,36 TUSCANY RIDGE GREEN NW,T3L 2J4,3.0,2.0,1.0,1917.0,house
725000,2422 25 ST SW,T3E 1X6,4.0,3.0,1.0,1833.0,house
314900,516 REGAL PA NE,T2E 0S6,3.0,1.0,1.0,1282.0,townhouse
479900,46 CITYSCAPE HEATH NE,T3N 0P1,4.0,3.0,1.0,1903.0,house
265000,409 - 3111 34 AVE NW,T2L 0Y2,1.0,1.0,,610.0,condo
679000,56 TREMBLANT WAY SW,T3H 0C4,5.0,3.0,1.0,2116.0,house
380000,307 - 1720 10 ST SW,T2T 3E8,2.0,2.0,,900.0,condo
859900,1912 10 AVE NW,T2N 1G3,3.0,3.0,,2288.0,house
419900,27 SILVERADO RANGE HTS SW,T2X 0B4,4.0,3.0,1.0,1979.0,house
574000,2007 1 ST NE,T2E 1N8,3.0,3.0,1.0,1265.0,townhouse
504900,11256 BRANIFF GREEN SW,T2W 1S1,4.0,2.0,1.0,1460.0,house
549900,1 - 1209 17 AVE NW,T2M 0P9,3.0,2.0,2.0,1763.0,townhouse
575000,6 SUNHAVEN PL SE,T2X 2X6,4.0,2.0,1.0,1455.0,house
279900,803 - 250 SAGE VALLEY RD NW,T3R 0R6,3.0,3.0,,929.0,townhouse
234500,21 - 7172 COACH HILL RD SW,T3H 1C8,3.0,1.0,1.0,1107.0,townhouse
267000,304 - 30 BRENTWOOD COMMON NW,T2L 2L8,1.0,1.0,,452.0,condo
499000,235 LAKE ONTARIO PL SE,T2J 4Y5,4.0,2.0,2.0,1113.0,house
300000,1901 - 910 5 AVE SW,T2P 0C3,1.0,1.0,,662.0,condo
1130000,43 ROYAL RIDGE TERR NW,T3G 5Y9,4.0,3.0,1.0,2947.0,house
154900,2102 - 4001 B 49 ST NW,T3A 2C9,1.0,1.0,,566.0,condo
299900,116 - 208 HOLY CROSS LANE SW,T2S 3G3,1.0,1.0,1.0,862.0,condo
129900,127 - 333 GARRY CRES NE,T2K 5W9,1.0,1.0,,700.0,condo
239000,3214 - 11 MAHOGANY ROW SE,T3M 2L6,2.0,2.0,,840.0,condo
234900,701 - 1110 11 ST SW,T2R 1S5,1.0,1.0,,530.0,condo
239000,701 - 4555 VARSITY LANE NW,T3A 2V6,1.0,1.0,1.0,1057.0,condo
825000,8 CRANARCH RISE SE,T3M 1M3,3.0,2.0,1.0,1516.0,house
369900,29 SOMERVALE CLOSE SW,T2Y 3L4,2.0,1.0,1.0,1380.0,house
389000,6304 TREGILLUS ST NW,T2K 3T3,3.0,1.0,,1039.0,house
2,335 62 AVE SE,T2H 1J4,,,,,
424095,709 - 615 6 AVE SE,T2G 1S2,2.0,2.0,,687.0,condo
849900,71 ELGIN ESTATES HILL SE,T2Z 4R1,3.0,2.0,1.0,1793.0,house
1250000,220 VARSITY ESTATES PL NW,T3B 3B7,5.0,3.0,1.0,2571.0,house
659000,59 ROCKYLEDGE RISE NW,T3G 5P8,5.0,3.0,1.0,2469.0,house
519900,2 PANATELLA DR NW,T3K 0G8,3.0,3.0,1.0,2110.0,house
299900,421 CRANFORD CO SE,T3M 0W1,3.0,2.0,1.0,1106.0,townhouse
2490000,608 CRESCENT RD NW,T2M 4A6,3.0,2.0,1.0,3183.0,house
574000,2005 1 ST NE,T2E 1N8,3.0,3.0,1.0,1265.0,townhouse
479900,84 COACH SIDE TERR SW,T3H 2T3,3.0,3.0,,1261.0,house
489900,921 18 AVE NW,T2M 0V6,2.0,1.0,,768.0,house
235000,4307 - 99 COPPERSTONE PK SE,T2Z 5C9,2.0,2.0,,770.0,condo
248000,64 - 210 86 AVE SE,T2H 1N6,2.0,1.0,,946.0,townhouse
309900,103 - 1108 6 AVE SW,T2P 5K1,2.0,2.0,,1188.0,condo
399000,27 COVEHAVEN LINK NE,T3K 6A3,3.0,1.0,1.0,1397.0,house
187000,107 - 505 19 AVE SW,T2S 0E4,1.0,1.0,,551.0,condo
479900,2202 - 1410 1 ST SE,T2G 5T7,1.0,1.0,1.0,942.0,condo
598000,3009 17 ST SW,T2T 4N7,2.0,2.0,,1344.0,house
199000,203 PINESTREAM PL NE,T1Y 3A5,4.0,1.0,1.0,1095.0,townhouse
388500,15408 DEER RUN DR SE,T2J 5P9,4.0,1.0,1.0,1256.0,house
245000,2404 HAWKSBROW PT NW,T3G 4C9,2.0,1.0,1.0,975.0,condo
579000,1460 PREMIER WAY SW,T2T 1M2,,,,,
269900,3314 - 24 HEMLOCK CRES SW,T3C 2Z1,1.0,1.0,,996.0,condo
519900,60 AUBURN GLEN CLOSE SE,T3M 2P5,3.0,2.0,1.0,1956.0,house
112500,4310 - 1620 70 ST SE,T2A 7Z3,1.0,1.0,,258.0,condo
569900,1845 18A ST SW,T2T 4W1,5.0,2.0,,1209.0,house
159000,106 - 4127 BOW TRAIL SW,T3C 2E9,2.0,1.0,,740.0,condo
329800,293 SILVERADO PLAINS PA SW,T2X 1Y8,3.0,2.0,1.0,1503.0,townhouse
629900,2240 2 AVE NW,T2N 0G9,3.0,3.0,1.0,1587.0,house
524900,135 CRANLEIGH WAY SE,T3M 0A1,3.0,2.0,1.0,1161.0,house
189000,29 - 4915 8 ST SW,T2S 2P1,1.0,1.0,,538.0,condo
329900,1408 - 1111 6 AVE SW,T2P 5M5,2.0,2.0,,805.0,condo
250000,514 - 1111 6 AVE SW,T2P 5M5,2.0,1.0,,684.0,condo
669000,89 WOODLARK DR SW,T3C 3H6,5.0,2.0,,1125.0,house
624649,135 SHAWNEE RISE SW,T2Y 2S3,2.0,3.0,,1709.0,house
369900,204 - 38 9 ST NE,T2E 7X9,2.0,2.0,,823.0,condo
509900,169 WALGROVE TERR SE,T2X 4E6,3.0,2.0,1.0,2111.0,house
194000,32 - 3800 FONDA WAY SE,T2A 6G8,3.0,1.0,,1099.0,townhouse
500000,432 RANCH ESTATES PL NW,T3G 1L9,4.0,2.0,1.0,2265.0,house
295000,803 - 1111 15 AVE SW,T2R 0S8,2.0,1.0,,785.0,condo
439900,7425 OGDEN RD SE,T2C 1B9,4.0,3.0,1.0,1822.0,house
359900,124 PROMINENCE HT SW,T3H 2Z6,3.0,2.0,1.0,1738.0,townhouse
375000,11 ROCKFORD PK NW,T3G 0E1,,,,,
888000,625 27 AVE NE,T2E 2A7,4.0,3.0,1.0,2535.0,house
699900,1828 WESTMOUNT RD NW,T2N 3M5,3.0,3.0,1.0,1930.0,house
749900,2012 26 AVE SW,T2T 1E3,,,,,
79900,308 - 3223 83 ST NW,T3B 5N7,2.0,1.0,,1007.0,
176900,202D - 5601 DALTON DR NW,T3A 2E2,2.0,1.0,,746.0,condo
763000,4312 BULYEA RD NW,T2L 2H2,5.0,2.0,1.0,1117.0,house
322500,1009 - 8880 HORTON RD SW,T2V 2W3,2.0,2.0,,1028.0,condo
929000,3922 17 ST SW,T2T 4P2,4.0,3.0,1.0,1901.0,house
379950,2101 - 5305 32 AVE SW,T3E 8A2,3.0,2.0,1.0,1143.0,townhouse
499900,216 - 3375 15 ST SW,T2T 4A2,2.0,2.0,1.0,1022.0,condo
600000,2919 UNDERHILL DR NW,T2N 4E4,5.0,1.0,1.0,1183.0,house
145000,3110 - 80 GLAMIS DR SW,T3E 6T7,2.0,1.0,,918.0,condo
534900,622 DIAMOND CRT SE,T2J 7C8,4.0,3.0,,1339.0,house
549900,167 SCANLON GREEN NW,T3L 1N3,4.0,2.0,1.0,2243.0,house
1998000,3620 8 AVE NW,T2N 1E1,3.0,3.0,1.0,3400.0,house
350000,235 25 AVE NE,T2E 1Y2,,,,,
415000,189 SHAWFIELD RD SW,T2Y 2J7,4.0,2.0,1.0,1192.0,house
749900,2838 41 ST SW,T3E 3K8,4.0,3.0,1.0,2000.0,house
472500,84 WATERLOO DR SW,T3C 3G1,3.0,2.0,,853.0,house
379500,51 TARARIDGE CLOSE NE,T3J 2P5,3.0,2.0,1.0,1424.0,house
934900,23 DISCOVERY RIDGE LANE SW,T3H 4Y3,4.0,2.0,1.0,1792.0,house
899900,46 COACH RIDGE PT SW,T3H 4B4,4.0,3.0,1.0,2402.0,house
164900,180 SADDLEBROOK PT NE,T3J 0G5,2.0,1.0,,390.0,townhouse
267500,38 SHAWBROOKE CO SW,T2Y 3G2,3.0,1.0,1.0,1018.0,townhouse
1625000,619 CRESCENT BLVD SW,T2S 1L1,5.0,3.0,1.0,3007.0,house
399999,3102 - 901 10 AVE SW,T2R 0B5,2.0,1.0,,675.0,condo
244900,412 - 108 COUNTRY VILLAGE CIR NE,T3K 0E3,2.0,2.0,,847.0,condo
1895000,75 ANATAPI LANE SW,T3H 4G2,5.0,3.0,1.0,2812.0,house
795000,405 - 8 HEMLOCK CRES SW,T3C 2Z1,3.0,2.0,1.0,2360.0,condo
499000,5112 VICEROY DR NW,T3A 0V6,5.0,2.0,1.0,1409.0,house
429000,508 - 519 RIVERFRONT AVE SE,T2G 1K6,2.0,2.0,,848.0,condo
97888,64 - 99 ARBOUR LAKE RD NW,T3G 4E4,2.0,1.0,1.0,1335.0,
499000,29 KINCORA TERR NW,T3R 1M1,3.0,2.0,1.0,1160.0,house
699900,65 MAHOGANY SQ SE,T3M 0T4,4.0,2.0,1.0,2583.0,house
439900,4332 BOWNESS RD NW,T3B 0A6,2.0,1.0,,907.0,house
254900,505 SKYVIEW RANCH GV NE,T3N 0R7,2.0,2.0,1.0,1255.0,townhouse
159000,309 - 1915 26 ST SW,T3E 2A2,1.0,1.0,,594.0,condo
539900,15221 PRESTWICK BLVD SE,T2Z 3L3,4.0,4.0,1.0,2595.0,house
442000,213 - 838 19 AVE SW,T2T 6H2,3.0,2.0,,1316.0,condo
489000,7306 - 14 HEMLOCK CRES SW,T3C 2Z1,2.0,2.0,,1461.0,condo
879000,69 SHAWNEE HEATH SW,T2Y 0P6,4.0,2.0,1.0,2847.0,house
64900,177 - 3223 83 ST NW,T3B 5N3,2.0,2.0,,924.0,
739900,721 27 AVE NW,T2M 2J4,4.0,2.0,1.0,1750.0,house
875000,100 BENY SUR MER RD SW,T3E 7A2,4.0,3.0,1.0,2153.0,house
799000,2013 31 AVE SW,T2T 1T3,4.0,3.0,1.0,1744.0,house
224900,13 - 7205 4 ST NE,T2K 5S3,3.0,1.0,1.0,1175.0,townhouse
489900,48 SETON TERR SE,T3M 2W1,3.0,2.0,1.0,1500.0,house
155000,11 - 316 22 AVE SW,T2S 0H4,1.0,1.0,,501.0,condo
174900,1115 - 1010 ARBOUR LAKE RD NW,T3G 4Y8,1.0,1.0,,672.0,condo
995000,2411 ERLTON ST SW,T2V 2V9,2.0,4.0,1.0,2312.0,townhouse
