price,address,postal_code,bedrooms,bath,property_type
239900,406 - 5720 2 ST SW,T2H 3B3,2 bed,2 bath,condo
424900,937 38 ST SW,T3C 1T4,4 bed,1 + 1 bath,house
329000,210 REDSTONE VW NE,T3N 0M9,4 bed,2 + 1 bath,townhouse
329900,403 - 1010 CENTRE AVE NE,T2E 9C4,2 bed,2 bath,condo
38000,44 - 3223 83 ST NW,T3B 5M8,2 bed,1 bath,house
569900,638 SIERRA MADRE CRT SW,T3H 3M5,3 bed,3 bath,house
1148000,302 PATTERSON BLVD SW,T3H 3K1,5 bed,3 bath,house
779000,49 TUSSLEWOOD HTS NW,T3L 2M7,3 bed,2 + 1 bath,house
739900,118 44 AVE NE,T2E 2N8,4 bed,4 bath,house
284900,107 - 8710 HORTON RD SW,T2V 0P7,2 bed,2 bath,condo
330000,413 HUNTLEY WAY NE,T2K 4Z7,3 bed,2 bath,house
629900,1507 22 AVE NW,T2M 1R2,3 bed,2 + 1 bath,house
539000,6231 PENEDO WAY SE,T2A 3N2,8 bed,4 bath,house
424900,54 ATLANTA CRES SE,T2J 0Y1,3 bed,2 bath,house
439900,228 34 AVE NE,T2E 2J5,3 bed,2 bath,house
649900,1527 21A ST NW,T2N 2M7,3 bed,2 bath,house
154900,1 - 195 MANORA PL NE,T2A 5J8,3 bed,2 bath,townhouse
234900,112 SKYVIEW RANCH GD NE,T3N 0A9,2 bed,2 + 1 bath,townhouse
574900,513 14 AVE NE,T2E 1E8,4 bed,2 bath,house
410000,715 130 AVE SW,T2W 2M9,4 bed,1 + 2 bath,house
224900,2306 - 279 COPPERPOND COMMON SE,T2Z 0S4,2 bed,2 bath,condo
809900,16 HAWKMOUNT HTS NW,T3G 3S4,5 bed,3 bath,house
219900,234 - 2727 28 AVE SE,T2B 0L4,2 bed,1 bath,condo
585000,52 AUBURN MEADOWS CRES SE,T3M 2E3,4 bed,3 + 1 bath,house
420000,34 AUBURN BAY MANOR SE,T3M 0A6,3 bed,3 + 1 bath,house
515000,4004 7 AVE SW,T3C 0E1,5 bed,2 bath,house
719900,2536 CHICOUTIMI DR NW,T2L 0W5,3 bed,3 bath,house
1695000,1212 8 AVE SE,T2G 0M7,4 bed,2 + 1 bath,house
1000000,1904 50 AVE SW,T2T 2W2,4 bed,3 + 1 bath,house
239900,304 - 7724 BOWNESS RD NW,T3B 0H1,2 bed,2 bath,condo
935000,57 DISCOVERY RIDGE VIEW SW,T3H 4P9,4 bed,3 + 1 bath,house
950000,2234 31 ST SW,T3E 2N4,4 bed,4 + 1 bath,house
585000,34 SIERRA MORENA CLOSE SW,T3H 3G3,3 bed,2 + 2 bath,house
939900,111 SCARBORO AVE SW,T3C 2H2,5 bed,2 + 1 bath,house
658000,115 PANATELLA CAPE NW,T3K 0W3,4 bed,4 + 1 bath,house
700000,3011 34 ST SW,T3E 2X1,4 bed,3 + 1 bath,house
599900,4726 BOWNESS RD NW,T3B 0B4,4 bed,3 + 1 bath,house
599900,95 WALGROVE PK SE,T2X 4N9,3 bed,2 + 1 bath,house
548000,75 WALGROVE PK SE,T2X 4N9,3 bed,2 + 1 bath,house
239900,202 - 504 CEDAR CRES SW,T3C 2Y8,1 bed,1 bath,condo
845000,431 CLIFFE AVE SW,T2S 0Z3,2 bed,2 bath,house
119900,179 - 99 ARBOUR LAKE RD NW,T3G 4E4,3 bed,2 bath,
199000,209 - 20 SAGE HILL TERR NW,T3R 0W8,1 bed,1 bath,condo
384900,256 DEERSAXON CIR SE,T2J 6R5,4 bed,3 bath,house
295000,456 ABADAN PL NE,T2A 6W3,4 bed,1 bath,house
999975,2125 36 AVE SW,T2T 2H1,3 bed,2 bath,house
334999,708 - 1110 11 ST SW,T2R 1S5,2 bed,1 bath,condo
629900,91 WESTON MANOR SW,T3H 5N8,3 bed,2 + 1 bath,house
625000,615 LAKE LINNET CRES SE,T2J 2J3,4 bed,3 bath,house
339900,102 - 1029 15 AVE SW,T2R 0S5,2 bed,2 bath,condo
479900,59 WHITERAM CRT NE,T1Y 5J7,4 bed,3 + 1 bath,house
215000,612 - 121 COPPERPOND COMMON SE,T2Z 5B6,2 bed,2 bath,townhouse
1050000,11 DIEPPE DR SW,T3E 7A6,3 bed,3 + 1 bath,house
499000,73 COPPERSTONE CLOSE SE,T2Z 0P4,3 bed,2 + 1 bath,house
580000,601 30 AVE SW,T2S 0P5,3 bed,1 bath,house
355500,302 - 41 7 ST NE,T2E 8W2,2 bed,2 bath,condo
788000,113 Confluence ME SE,T2G 1J1,2 bed,2 + 1 bath,townhouse
409900,532 MARIPOSA DR NE,T2E 5V8,4 bed,2 bath,house
424900,232 DEER RIDGE PL SE,T2J 6X6,5 bed,2 bath,house
430000,185 HAMPTONS LI NW,T3A 5V9,2 bed,2 + 1 bath,townhouse
385000,7408 24 ST SE,T2C 0Y6,4 bed,2 bath,house
420900,10 - 614 13 AVE SW,T2R 0K7,2 bed,3 bath,townhouse
1449900,2324 3 AVE NW,T2N 0K8,5 bed,4 + 1 bath,house
389900,323 WOODSIDE CIR SW,T2W 3K2,5 bed,3 bath,house
589900,1 - 2420 30 ST SW,T3E 2M1,3 bed,2 + 1 bath,townhouse
279900,7107 - 14 HEMLOCK CRES SW,T3C 2Z1,2 bed,2 bath,condo
479900,226 AUBURN BAY BLVD SE,T3M 0A7,3 bed,2 + 1 bath,house
485000,272 NOLANFIELD WAY NW,T3R 0M1,3 bed,2 + 1 bath,house
219900,1205 - 8710 HORTON RD SW,T2V 0P7,1 bed,1 bath,condo
168900,301 - 2423 56 ST NE,T1Y 2X6,3 bed,2 + 1 bath,townhouse
629900,1330 B 19 AVE NW,T2M 1A4,3 bed,2 + 1 bath,house
479900,1406 - 788 12 AVE SW,T2R 0H1,2 bed,2 bath,condo
859900,2501 - 1078 6 AVE SW,T2P 5N6,2 bed,2 + 1 bath,condo
549900,127 CONFLUENCE ME SE,T2G 1S9,2 bed,2 + 1 bath,condo
639900,256 PARKLAND CRES SE,T2J 3Y5,4 bed,2 + 1 bath,house
1548900,1922 BROADVIEW RD NW,T2N 3H7,4 bed,3 + 2 bath,house
554900,724 SHERMAN AVE SW,T2W 0N2,3 bed,2 bath,house
210000,105 - 6315 RANCHVIEW DR NW,T3G 1B5,2 bed,2 bath,condo
2650000,1111 RIVERDALE AVE SW,T2S 0Y9,5 bed,3 + 1 bath,house
279900,138 - 5201 DALHOUSIE DR NW,T3A 5Y7,2 bed,2 bath,condo
559900,2302 - 215 13 AVE SW,T2R 0V6,2 bed,2 bath,condo
329900,209 - 9449 19 ST SW,T2V 5J8,2 bed,2 bath,condo
534900,132 KINCORA GLEN RD NW,T3R 0C6,5 bed,3 + 1 bath,house
539000,3813 PARKHILL ST SW,T2S 2Z5,3 bed,1 + 1 bath,house
599000,757 5A ST NW,T2N 4S4,3 bed,2 + 1 bath,townhouse
188888,26 - 8112 36 AVE NW,T3B 3P3,3 bed,1 bath,townhouse
310000,209 - 3232 RIDEAU PL SW,T2S 1Z3,2 bed,2 bath,condo
698000,40 PANATELLA PT NW,T3K 0A9,4 bed,3 + 1 bath,house
208800,203 - 3232 RIDEAU PL SW,T2S 1Z3,1 bed,1 bath,condo
417777,226 CORAL KEYS VILLAS NE,T3J 3L7,3 bed,3 bath,house
1050000,80 SPRINGBLUFF LANE SW,T3H 5R5,5 bed,3 + 1 bath,house
549999,216 ARBOUR SUMMIT PL NW,T3G 3W3,6 bed,3 + 1 bath,house
450000,107 SILVER CREEK MEWS NW,T3B 5L2,2 bed,3 bath,house
224900,8 - 124 ROCKYLEDGE VIEW NW,T3G 5Y3,2 bed,2 + 1 bath,townhouse
459900,303 - 1818 14A ST SW,T2T 3W6,3 bed,2 bath,townhouse
249900,1304 - 450 8 AVE SE,T2G 1T2,2 bed,1 bath,condo
739000,3304 - 210 15 AVE SE,T2G 0B5,3 bed,2 bath,condo
628800,87 SIERRA NEVADA GREEN SW,T3H 3R2,4 bed,3 + 1 bath,house
140000,316 - 8 PRESTWICK POND TERR SE,T2Z 4P3,1 bed,1 bath,condo
1995000,2007 URSENBACH RD NW,T2N 4B7,5 bed,5 + 1 bath,house
229000,404 - 1234 14 AVE SW,T3C 0V9,1 bed,1 bath,condo
524900,22 CHAPALA GROVE SE,T2X 3V5,4 bed,3 + 1 bath,house
309900,101 - 880 CENTRE AVE NE,T2E 9C3,1 bed,1 bath,condo
399900,1 ROYAL BIRCH MT NW,T3G 5W7,3 bed,2 + 1 bath,townhouse
799900,1410 - 540 14 AVE SW,T2R 0M6,3 bed,2 + 1 bath,condo
529900,58 SIERRA NEVADA GREEN SW,T3H 3R1,3 bed,3 + 1 bath,house
159900,610 - 340 14 AVE SW,T2R 1H4,1 bed,1 bath,condo
484900,314 33 AVE NE,T2E 2H8,4 bed,2 bath,house
599900,2 - 66 BENY SUR MER RD SW,T3E 7Y3,3 bed,3 + 1 bath,townhouse
1295000,22 ASPEN SUMMIT GREEN SW,T3H 0T6,5 bed,3 + 1 bath,house
934900,1925 27 AVE SW,T2T 1H4,4 bed,3 + 1 bath,house
325000,503 HAWKSTONE MR NW,T3G 3X2,4 bed,3 + 1 bath,townhouse
798000,1611 BROADVIEW RD NW,T2N 3H2,4 bed,3 + 1 bath,house
799900,384 TUSCANY ESTATES RISE NW,T3L 0C6,4 bed,2 + 1 bath,house
359900,40 WOODGLEN GROVE SW,T2W 4K1,3 bed,3 + 1 bath,house
259000,409 COUNTRY VILLAGE CA NE,T3K 5X4,2 bed,1 + 1 bath,townhouse
589900,1531 33 AVE SW,T2T 1Y4,4 bed,2 bath,house
799800,195 LAKE ARROW GREEN SE,T2J 3C1,4 bed,2 + 1 bath,house
399000,119 WHITLOCK CLOSE NE,T1Y 4X2,4 bed,2 + 1 bath,house
598000,176 SIGNAL RIDGE LINK SW,T3H 2J9,3 bed,2 + 1 bath,house
1300000,38 MARQUIS MEADOWS PL SE,T3S 0A6,4 bed,3 + 1 bath,house
199900,2408 - 11 MAHOGANY ROW SE,T3M 2L6,2 bed,1 bath,condo
1949900,1415 20 ST NW,T2N 2K7,3 bed,3 + 1 bath,house
225000,419 - 10 SIERRA MORENA MEWS SW,T3H 3K5,2 bed,2 bath,condo
670000,2223 VICTORIA CRES NW,T2M 4E4,4 bed,3 bath,house
514900,452 CALIFORNIA PL NE,T1Y 6X6,6 bed,3 + 1 bath,house
538900,14308 SHAWNEE BAY SW,T2Y 1X2,4 bed,3 + 1 bath,house
145000,103 - 1025 14 AVE SW,T2R 0N9,1 bed,1 bath,condo
420000,55 LEGACY CRES SE,T2X 0W5,3 bed,3 + 1 bath,house
187900,1123 - 10 PRESTWICK BAY SE,T2Z 0E6,2 bed,2 bath,condo
245000,601 - 5660 23 AVE NE,T1Y 4R3,2 bed,1 + 2 bath,townhouse
1599000,1326 MONTREAL AVE SW,T2T 0Z5,6 bed,3 + 1 bath,house
279900,109 - 88 ARBOUR LAKE RD NW,T3G 0C2,2 bed,2 bath,condo
269900,549 - 26 VAL GARDENA VIEW SW,T3H 5Z5,2 bed,2 bath,condo
598800,1115 REGENT CRES NE,T2E 5J6,2 bed,2 bath,house
425000,228 AUTUMN GREEN SE,T3M 0P4,4 bed,3 + 1 bath,house
835000,90 LAKE CHRISTINA CLOSE SE,T2J 2R9,4 bed,3 bath,house
540000,32 SNOWDON CRES SW,T2W 0S1,5 bed,3 bath,house
749900,3909 20 ST SW,T2T 6M7,3 bed,3 + 1 bath,house
554900,71 WOODGREEN DR SW,T2W 4G6,4 bed,3 + 1 bath,house
249900,240 TARACOVE PL NE,T3J 4T4,2 bed,1 + 1 bath,townhouse
699900,40 HAMPSTEAD MANOR NW,T3A 6A2,5 bed,3 + 1 bath,house
299900,212 - 300 AUBURN MEADOWS MANOR SE,T3M 2Y3,2 bed,2 bath,condo
1198000,6503 BOW CRES NW,T3B 2C6,5 bed,3 + 1 bath,house
899900,327 VALLEY SPRINGS TERR NW,T3B 5P7,4 bed,3 + 1 bath,house
465000,3131 107 AVE SW,T2W 2X6,4 bed,3 bath,house
529900,47 PANAMOUNT CIR NW,T3K 0C7,4 bed,3 + 1 bath,house
199500,2309 - 1317 27 ST SE,T2A 4Y5,2 bed,1 bath,condo
389900,310 - 360 HARVEST HILLS COMMON NE,T3K 2N1,2 bed,2 bath,condo
829900,6619 LAW DR SW,T3E 6A2,4 bed,4 bath,house
299999,58 KINCORA HE NW,T3G 0G6,3 bed,2 + 1 bath,townhouse
239900,308 - 1410 1 ST SE,T2G 5T7,1 bed,1 bath,condo
1334898,1334 18 AVE NW,T2M 0W4,4 bed,3 + 1 bath,house
419900,324 PROMINENCE HT SW,T3H 2Z6,3 bed,3 bath,townhouse
479900,157 SHAWBROOKE MANOR SW,T2Y 3L7,3 bed,2 + 1 bath,house
379900,321 - 615 6 AVE SE,T2G 1S2,1 bed,1 bath,condo
230888,1505 - 111 TARAWOOD LANE NE,T3J 5C1,4 bed,2 + 1 bath,townhouse
384900,89 MARTIN CROSSING WAY NE,T3J 3V3,4 bed,2 + 1 bath,house
405000,38 MT ABERDEEN GROVE SE,T2Z 3N6,3 bed,2 + 2 bath,house
2264325,710 - 738 1 AVE SW,T2P 5G8,2 bed,2 + 1 bath,condo
237900,3 - 287 SOUTHAMPTON DR SW,T2W 2N5,2 bed,1 + 1 bath,townhouse
159900,1212 - 1140 TARADALE DR NE,T3J 0G1,2 bed,2 bath,condo
119900,26 BURROUGHS PL NE,T1Y 6K5,3 bed,2 bath,
539900,42 ROYAL BIRKDALE CRES NW,T3G 5R4,4 bed,2 + 1 bath,house
699900,2313 27 AVE NW,T2M 2J8,4 bed,3 + 1 bath,house
244900,138 REDSTONE VW NE,T3N 0M9,2 bed,2 + 1 bath,townhouse
419900,147 SKYVIEW SPRINGS GDNS NE,T3N 0B5,4 bed,3 + 1 bath,house
1488000,44 BOW VILLAGE CRES NW,T3B 4X2,5 bed,4 bath,house
434900,2 - 718 56 AVE SW,T2V 0H1,2 bed,2 + 2 bath,townhouse
245000,314 - 40 PARKRIDGE VIEW SE,T2J 7G6,2 bed,2 bath,condo
364900,812 - 10 BRENTWOOD COMMON NW,T2L 2L6,2 bed,2 bath,condo
400000,2 - 405 33 AVE NE,T2E 2J2,3 bed,2 + 1 bath,townhouse
149900,3105 - 155 SKYVIEW RANCH WAY NE,T3N 0L3,1 bed,1 bath,condo
969000,15459 MCKENZIE LAKE WAY SE,T2Z 2H4,5 bed,3 + 1 bath,house
369900,100 RIVERCREST CLOSE SE,T2C 4H4,3 bed,2 + 1 bath,house
469500,10 CHELTENHAM RD NW,T2L 0M3,3 bed,1 + 2 bath,house
459900,157 CHAPARRAL CRES SE,T2X 3K8,3 bed,2 + 1 bath,house
519900,70 SAGE BLUFF VIEW NW,T3R 0X5,3 bed,2 + 1 bath,house
1895000,36 ASPEN RIDGE BAY SW,T3H 0P1,6 bed,5 + 1 bath,house
274000,120 PINESET PL NE,T1Y 2Y1,3 bed,2 + 1 bath,house
535000,8 SIDON CRES SW,T3H 2B5,4 bed,3 + 1 bath,house
534900,4407 53 ST NW,T3A 1V5,4 bed,3 bath,house
538800,56 EVANSFIELD PL NW,T3P 0K3,4 bed,3 bath,house
474900,1323 LAKE ONTARIO DR SE,T2J 4X9,4 bed,2 + 1 bath,house
496020,541 MARINE DR SE,T3M 2Z5,1 bed,1 + 1 bath,house
365000,182 COVERTON CLOSE NE,T3K 4P3,4 bed,2 bath,house
600000,132 PUMP HILL LANDNG SW,T2V 5C5,3 bed,2 + 1 bath,house
189009,203 - 7110 80 AVE NE,T3J 0N4,2 bed,2 bath,condo
189900,135 FALSHIRE TC NE,T3J 2A1,3 bed,1 + 1 bath,townhouse
449900,532 18 AVE NW,T2M 0T6,2 bed,1 bath,house
349900,304 - 777 3 AVE SW,T2P 0G8,2 bed,2 bath,condo
588800,6440 COACH HILL RD SW,T3H 1A1,4 bed,3 bath,house
349988,51 KINGSLAND VI SW,T2V 5J9,3 bed,2 + 1 bath,townhouse
408000,222 EVANSFORD CIR NW,T3P 0A8,3 bed,2 + 1 bath,house
850000,66 ASPENSHIRE PLACE SW,T3H 0P6,5 bed,3 + 1 bath,house
284900,207 - 510 EDMONTON TRAIL NE,T2E 3H1,2 bed,1 bath,condo
1495000,218 37 ST NW,T2N 3B7,5 bed,3 + 2 bath,house
399000,2503 - 1078 6 AVE SW,T2P 5N6,1 bed,2 bath,condo
899900,153 SILVERADO RANCH MANOR SW,T2X 0M6,3 bed,2 + 1 bath,house
474900,328 SILVERGROVE PL NW,T3B 4T6,3 bed,2 + 1 bath,house
549900,17138 CENTRE ST N,T3P 0S4,N/A bed,N/A bath,
212800,103 - 1919 17 AVE SW,T2T 0E9,2 bed,1 bath,condo
229900,407 - 450 8 AVE SE,T2G 1T2,1 bed,1 bath,condo
415000,105 - 46 9 ST NE,T2E 7Y1,2 bed,2 bath,condo
919000,507 36 ST SW,T3C 1P8,4 bed,3 + 1 bath,house
1950000,8 ASPEN RIDGE MANOR SW,T3H 0T4,7 bed,4 + 1 bath,house
749900,1216 6 ST NE,T2E 3Y8,4 bed,3 + 1 bath,house
190100,308 - 4 SAGE HILL TERR NW,T3R 0W4,1 bed,1 bath,condo
749900,1218 6 ST NE,T2E 3Y8,4 bed,3 + 1 bath,house
309000,603 PANATELLA BV NW,T3K 0T1,3 bed,2 + 1 bath,townhouse
449900,75 COACH MANOR TERR SW,T3H 1C9,3 bed,2 + 1 bath,house
349000,2423 45 ST SE,T2B 1K3,4 bed,2 bath,house
424900,100 BOW LANDNG NW,T3B 5J8,2 bed,3 bath,house
274900,111 - 2121 98 AVE SW,T2V 4S6,2 bed,2 bath,condo
579900,3 45 ST SW,T3C 2B2,4 bed,2 bath,house
274900,606 - 1011 12 AVE SW,T2R 0J5,2 bed,1 bath,condo
379000,5208 BOWNESS RD NW,T3B 0C3,4 bed,2 bath,house
535000,606 ROCKY RIDGE VIEW NW,T3G 5C2,4 bed,3 + 1 bath,house
719900,215 CANOVA PL SW,T2W 2E9,4 bed,2 + 1 bath,house
1425000,184 FORTRESS BAY SW,T3H 0T3,3 bed,2 + 1 bath,house
285000,198 Patina PA SW,T3H 3E3,2 bed,1 + 1 bath,townhouse
239900,1213 - 20 HARVEST ROSE PK NE,T3K 4Z1,2 bed,2 bath,condo
740000,136 HOUNSLOW DR NW,T2K 2E5,3 bed,2 + 1 bath,house
260000,102 - 70 ROYAL OAK PLAZA NW,T3G 0C6,2 bed,2 bath,condo
319000,1339 ABBEYDALE DR SE,T2A 6Z5,5 bed,2 bath,house
259900,2604 - 1010 6 ST SW,T2R 1B4,1 bed,1 bath,condo
924900,2333 2 AVE NW,T2N 0H3,4 bed,3 + 1 bath,house
189900,13 - 3519 49 ST NW,T3A 2C7,2 bed,1 bath,condo
579900,145 SAGE BLUFF CLOSE NW,T3R 0X7,3 bed,2 + 1 bath,house
359900,1104 - 1234 5 AVE NW,T2N 0R9,1 bed,1 bath,condo
480000,8711 ANCOURT RD SE,T2H 1V3,3 bed,2 + 1 bath,house
474900,256 CHAPARRAL VALLEY MEWS SE,T2X 0V9,4 bed,3 + 1 bath,house
489900,5727 DALMEAD CRES NW,T3A 1E8,5 bed,2 bath,house
268800,368 Panatella BV NW,T3J 0G6,3 bed,1 + 1 bath,townhouse
865000,76 CHEROVAN DR SW,T2V 2P2,4 bed,3 + 1 bath,house
274900,601 - 505 19 AVE SW,T2S 0E4,2 bed,1 bath,condo
724999,118 CRANLEIGH WAY SE,T3M 0A1,4 bed,3 + 1 bath,house
524900,75 PANTON WAY NW,T3K 0W1,3 bed,2 + 1 bath,house
849900,5023 21 ST SW,T2T 5B9,4 bed,3 + 1 bath,house
319900,51 - 5400 DALHOUSIE DR NW,T3A 2B4,2 bed,1 + 1 bath,townhouse
249900,302 - 9 COUNTRY VILLAGE BAY NE,T3K 5J8,2 bed,2 bath,condo
349900,195 HIDDEN CREEK GDNS NW,T3A 6J5,3 bed,3 + 1 bath,house
548800,4715 29 AVE SW,T3E 0S8,4 bed,1 + 2 bath,house
874900,28 HAYSBORO CRES SW,T2V 3E9,5 bed,3 bath,house
329000,63 KINGSLAND VI SW,T2V 5J9,3 bed,2 + 1 bath,townhouse
399000,147 ASCOT PT SW,T3H 0X1,2 bed,2 + 1 bath,townhouse
533000,2 TUSCANY SPRINGS BAY NW,T3L 2X7,4 bed,3 bath,house
819900,224 WILLOW RIDGE PL SE,T2J 1N3,5 bed,2 + 2 bath,house
595000,5 PROMINENCE PH SW,T3H 2W7,3 bed,2 + 1 bath,townhouse
354900,205 - 823 ROYAL AVE SW,T2T 0L4,2 bed,2 bath,condo
520000,83 CHAPARRAL VALLEY WAY SE,T2X 0V4,3 bed,2 + 1 bath,house
479000,308 HADDON RD SW,T2V 2Z3,5 bed,2 bath,house
334900,30 LEGACY BV SE,T2X 0Y6,2 bed,2 + 1 bath,townhouse
299900,232 MAUNSELL CLOSE NE,T2E 7C2,2 bed,2 bath,house
285000,101 COPPERSTONE CV SE,T2Z 0L3,2 bed,2 + 1 bath,townhouse
1050000,162 69 ST SW,T3H 5C7,4 bed,3 + 1 bath,house
469000,843 AUBURN BAY HTS SE,T3M 0A9,4 bed,3 + 1 bath,house
229900,506 - 605 14 AVE SW,T2R 0M9,1 bed,1 bath,condo
1195000,323 129 AVE SE,T2J 5H5,4 bed,3 + 1 bath,house
189900,9 - 3029 RUNDLESON RD NE,T1Y 3Z5,3 bed,1 + 1 bath,townhouse
549900,9819 ALCOTT RD SE,T2J 0V2,3 bed,2 + 1 bath,house
695000,1412 2 ST NW,T2M 2W1,4 bed,2 bath,house
269900,308 - 46 9 ST NE,T2E 7Y1,1 bed,1 bath,condo
439892,37 SETON MANOR SE,T3M 2V8,3 bed,2 + 1 bath,house
419900,264 AUTUMN GREEN SE,T3M 0H4,3 bed,2 + 1 bath,house
295000,302 - 55 SPRUCE PL SW,T3C 3X5,2 bed,2 bath,condo
399000,9824 ALBERNI RD SE,T2J 0Y8,3 bed,2 bath,house
238500,903 - 188 15 AVE SW,T2R 1S4,1 bed,1 bath,condo
318000,306 - 728 COUNTRY HILLS RD NW,T3K 5K8,2 bed,2 bath,condo
529900,218 WOOD VALLEY PL SW,T2W 5T8,5 bed,2 + 1 bath,house
244998,310 - 22 AUBURN BAY LINK SE,T3M 1Z8,3 bed,2 bath,condo
569900,1808 23 AV SW,T2T 4S3,3 bed,3 + 1 bath,townhouse
324900,81 QUEEN ANNE CLOSE SE,T2J 6E4,3 bed,1 + 1 bath,house
498800,502 - 519 RIVERFRONT AVE SE,T2G 1K6,2 bed,2 bath,condo
609900,29 SADDLELAKE TERR NE,T3J 0V2,4 bed,3 + 1 bath,house
599900,177 CORAL REEF MANOR NE,T3J 3Y8,6 bed,4 bath,house
267900,110 - 20 WALGROVE WALK SE,T2X 4L2,2 bed,2 bath,condo
269900,110 Cityscape Lane NE,T3J 4E8,3 bed,2 + 1 bath,townhouse
184500,309 - 100 CRANFIELD COMMON SE,T3M 1S1,1 bed,1 bath,condo
249900,902 - 300 MEREDITH RD NE,T2E 7A8,1 bed,1 bath,condo
639900,2259 LONGRIDGE DR SW,T3E 5N5,4 bed,2 bath,house
879900,2434 30 AVE SW,T2T 1R9,4 bed,3 + 1 bath,house
500000,55 APPLETREE CLOSE SE,T2A 7J1,5 bed,4 bath,house
200000,1416 - 16320 24 ST SW,T2Y 4T7,2 bed,2 bath,condo
514900,54 CHRISTIE GD SW,T3H 3B5,2 bed,2 + 1 bath,townhouse
310000,38 EDGEDALE CRT NW,T3A 2R1,3 bed,1 + 1 bath,house
489900,27 DALCASTLE WAY NW,T3A 2N4,4 bed,2 + 1 bath,house
289900,41 COPPERPOND LD SE,T2Z 1G6,3 bed,2 + 1 bath,townhouse
279900,405 - 811 5 ST NE,T2E 3W9,1 bed,1 bath,condo
728800,76 SOMME MANOR SW,T2T 6J4,4 bed,3 + 1 bath,house
769900,231 12 AVE NE,T2E 1A3,4 bed,3 + 1 bath,house
325000,10602 CITYSCAPE DR NE,T3N 0P3,3 bed,2 + 1 bath,townhouse
995000,206 ASPEN MEADOWS CRT SW,T3H 4T3,6 bed,4 + 1 bath,house
325000,106 - 6 HEMLOCK CRES SW,T3C 2Z1,2 bed,2 + 1 bath,condo
169000,102 - 927 2 AVE NW,T2N 0E7,1 bed,1 bath,condo
684900,7 EVERCREEK BLUFFS PT SW,T2Y 4P7,4 bed,3 + 1 bath,house
659900,198 PANAMOUNT ST NW,T3K 6K2,3 bed,2 + 1 bath,house
649000,736 5 ST NW,T2N 1P9,2 bed,1 + 1 bath,house
549000,10803 7 ST SW,T2W 0G6,6 bed,3 + 1 bath,house
449900,123 CASTLEBURY WAY NE,T3J 1K8,4 bed,3 bath,house
529000,21 WALGROVE MANOR SE,T2X 4C8,3 bed,2 + 1 bath,house
274900,1505 - 1122 3 ST SE,T2G 1H7,1 bed,1 bath,condo
887000,701 - 738 1 AVE SW,T2P 5G8,2 bed,2 bath,condo
1140000,4515 4A ST SW,T2S 1Z8,4 bed,2 bath,house
879900,60 VALLEY CREEK CRES NW,T3B 5V2,4 bed,3 + 1 bath,house
599900,27 EDGELAND MEWS NW,T3A 4C9,6 bed,3 + 1 bath,house
699900,1713 13 AVE SW,T3C 0V1,2 bed,2 + 1 bath,house
1750,128 2 ST SW,T2P 0S7,1 bed,1 bath,house
228900,2303 - 1122 3 ST SE,T2G 1H7,1 bed,1 bath,condo
559900,3424 23 ST NW,T2L 0T9,4 bed,1 + 1 bath,house
269900,402 - 1026 12 AVE SW,T2R 0J6,1 bed,1 bath,condo
779900,2215 LINCOLN DR SW,T3E 5G3,4 bed,3 bath,house
589900,4365 72 ST NW,T3B 2L1,4 bed,3 + 1 bath,house
379950,201 SILVERADO RANGE VIEW SW,T2X 0C8,3 bed,2 + 1 bath,house
399900,451 SAVANNA BLVD NE,T3J 0X2,4 bed,3 bath,house
337800,175 CRANBERRY WAY SE,T3M 1K3,3 bed,1 bath,house
864900,430 36 ST SW,T3C 1P7,4 bed,3 + 1 bath,house
589900,55 CRANFORD GREEN SE,T3M 1V3,4 bed,3 + 1 bath,house
467500,402 - 16 VARSITY ESTATES CIR NW,T3A 2C5,2 bed,2 bath,condo
1189000,811 19 AVE SW,T2T 0H6,3 bed,3 + 1 bath,house
599000,94 23 ST NW,T2N 3N6,3 bed,2 + 1 bath,townhouse
339900,2540 17 AV SW,T3E 7G7,2 bed,1 + 1 bath,townhouse
2000000,6920 40 ST NE,T3J 4E5,N/A bed,N/A bath,
879900,2439 30 AVE SW,T2T 1S1,4 bed,3 + 1 bath,house
250000,2 - 1032 1 AVE NW,T2N 0A7,3 bed,1 bath,condo
239888,115 - 333 RIVERFRONT AVE SE,T2G 5R1,2 bed,2 bath,condo
449000,462 20 AVE NW,T2M 1C4,N/A bed,1 bath,house
459900,120 MARTHAS CLOSE NE,T3J 4P3,3 bed,2 + 1 bath,house
479900,66 TUSCANY HILLS RD NW,T3L 1Z9,4 bed,3 + 1 bath,house
599999,61 WALDEN RISE SE,T2X 0N4,4 bed,3 + 1 bath,house
451610,2208 - 450 KINCORA GLEN RD NW,T3R 1S2,2 bed,2 bath,condo
190900,1211 - 450 KINCORA GLEN RD NW,T3R 1S2,1 bed,1 bath,condo
258900,2209 - 80 GREENBRIAR PL NW,T3B 6J4,1 bed,1 bath,condo
262500,134 - 5103 35 AVE SW,T3E 6L9,2 bed,1 bath,townhouse
355900,1102 - 80 GREENBRIAR PL NW,T3B 6J4,2 bed,2 bath,condo
539800,35 EVERGREEN WAY SW,T2Y 3K7,4 bed,3 + 1 bath,house
316000,156 LIVINGSTON CM NE,T3P 1K1,3 bed,2 + 1 bath,townhouse
419950,301 - 3704 15A ST SW,T2T 4C3,2 bed,2 + 1 bath,condo
